mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.054853200912475586,0.008617662627092093,0.00764918327331543,0.000938188974078454,4,{'max_iter': 4},0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,4
0.07878939310709636,0.004309144030562998,0.007315238316853841,0.0012434779652168546,5,{'max_iter': 5},0.6603105127011454,0.659401835103264,0.6596433752379625,0.659785241014124,0.00038428996695836733,5
0.0797885258992513,0.019046933079378773,0.006978591283162435,0.002441525994450466,100,{'max_iter': 100},0.6603105127011454,0.658918350017999,0.6608092655367216,0.660012709418622,0.0008001689284343753,1
0.07513149579366048,0.008967659611415468,0.005983908971150716,0.0014101212435597694,120,{'max_iter': 120},0.6603105127011454,0.658918350017999,0.6608092655367216,0.660012709418622,0.0008001689284343753,1
0.06017176310221354,0.002859760007881315,0.003659407297770182,0.0004723409361660903,1500,{'max_iter': 1500},0.6603105127011454,0.658918350017999,0.6608092655367216,0.660012709418622,0.0008001689284343753,1
