mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_leaf_nodes,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.014616568883260092,0.00046480415221415055,0.009308973948160807,0.00329189372240264,3,,1.0,"{'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.02259969711303711,0.002485086520969581,0.005650520324707031,0.00047103333986194185,3,,2,"{'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 2}",0.6697040171991087,0.6608092655367216,0.6596433752379625,0.6633855526579309,0.004493111072577339,53
0.017948389053344727,0.0008141020148248905,0.006649176279703776,0.0012437940931059066,3,,10,"{'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 10}",0.6697040171991087,0.6608092655367216,0.6596433752379625,0.6633855526579309,0.004493111072577339,53
0.019607067108154297,0.005238549307373022,0.005652109781901042,0.0004703027242327683,3,,20,"{'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 20}",0.6697040171991087,0.6608092655367216,0.6596433752379625,0.6633855526579309,0.004493111072577339,53
0.022597789764404297,0.0004801369376994445,0.005983908971150716,2.247831920581015e-07,3,,100,"{'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 100}",0.6697040171991087,0.6608092655367216,0.6596433752379625,0.6633855526579309,0.004493111072577339,53
0.015934149424235027,0.0008329850954738454,0.006648619969685872,0.0004707522905303149,70,8,1.0,"{'max_depth': 70, 'max_leaf_nodes': 8, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.026254971822102863,0.0038421786586122736,0.004986206690470378,0.0008128363730009814,70,8,2,"{'max_depth': 70, 'max_leaf_nodes': 8, 'min_samples_split': 2}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.019611517588297527,0.002616021407639164,0.005650997161865234,0.0004701907356398567,70,8,10,"{'max_depth': 70, 'max_leaf_nodes': 8, 'min_samples_split': 10}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.02260621388753255,0.001692319172922617,0.0059816837310791016,0.00081234944479562,70,8,20,"{'max_depth': 70, 'max_leaf_nodes': 8, 'min_samples_split': 20}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.026259819666544598,0.0016955444118007025,0.008643706639607748,0.00448521122840401,70,8,100,"{'max_depth': 70, 'max_leaf_nodes': 8, 'min_samples_split': 100}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.015619834264119467,0.0012470895527508775,0.006648619969685872,0.0009404928957177736,70,4000,1.0,"{'max_depth': 70, 'max_leaf_nodes': 4000, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.06183465321858724,0.0049573139561572685,0.006646792093912761,0.00047014194550858097,70,4000,2,"{'max_depth': 70, 'max_leaf_nodes': 4000, 'min_samples_split': 2}",0.6766602281861481,0.6483717164087623,0.6517936168990797,0.65894185383133,0.012606425427125506,115
0.051856040954589844,0.002160384730652405,0.007313172022501628,0.0009406614680009069,70,4000,10,"{'max_depth': 70, 'max_leaf_nodes': 4000, 'min_samples_split': 10}",0.6824614709880702,0.6543156496358801,0.6490741334189535,0.6619504180143013,0.014660510305639503,74
0.04919536908467611,0.0033895335415082177,0.0069819291432698565,0.000813809432987463,70,4000,20,"{'max_depth': 70, 'max_leaf_nodes': 4000, 'min_samples_split': 20}",0.7024517697094956,0.6650615574291946,0.6583419008063777,0.6752850759816892,0.019404645188845306,47
0.03855490684509277,0.006228129392507783,0.008643786112467447,0.00047300965591329735,70,4000,100,"{'max_depth': 70, 'max_leaf_nodes': 4000, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.015292882919311523,0.0004713713586767779,0.00963918368021647,0.004488115447824795,70,600,1.0,"{'max_depth': 70, 'max_leaf_nodes': 600, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.0638264815012614,0.005882833942960758,0.007978518803914389,0.002936310166848144,70,600,2,"{'max_depth': 70, 'max_leaf_nodes': 600, 'min_samples_split': 2}",0.6877410222872845,0.6638336343380005,0.6531136248069409,0.6682294271440753,0.014474262442024027,52
0.052521864573160805,0.007299312294283982,0.0063161055246988935,0.0004709209483043148,70,600,10,"{'max_depth': 70, 'max_leaf_nodes': 600, 'min_samples_split': 10}",0.67735469450918,0.6541856993042435,0.6459510906303305,0.6591638281479181,0.01329493410371258,114
0.05019815762837728,0.0016945786788567486,0.008313814798990885,0.0009361096235669761,70,600,20,"{'max_depth': 70, 'max_leaf_nodes': 600, 'min_samples_split': 20}",0.7022560682942078,0.6647850290705638,0.6543093013433845,0.6737834662360521,0.020582387597572693,48
0.03822843233744303,0.0018803115627972317,0.00864394505818685,0.00204917655295129,70,600,100,"{'max_depth': 70, 'max_leaf_nodes': 600, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.014958461125691732,0.0021541675833568713,0.006649891535441081,0.0004696283747867591,70,1200,1.0,"{'max_depth': 70, 'max_leaf_nodes': 1200, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.05883661905924479,0.005869787791587857,0.005650440851847331,0.0009412796972626489,70,1200,2,"{'max_depth': 70, 'max_leaf_nodes': 1200, 'min_samples_split': 2}",0.6771656711263662,0.6520060833875128,0.6563852627674629,0.6618523390937806,0.010974756078249251,76
0.04952716827392578,0.0018839696826353895,0.007978518803914389,0.0008146863283423856,70,1200,10,"{'max_depth': 70, 'max_leaf_nodes': 1200, 'min_samples_split': 10}",0.6769388544874153,0.6492877639798244,0.6536373083640674,0.6599546422771024,0.012140215055517833,83
0.052855491638183594,0.003259230537536471,0.0066500504811604815,0.0016949370056786406,70,1200,20,"{'max_depth': 70, 'max_leaf_nodes': 1200, 'min_samples_split': 20}",0.7031176945829066,0.6717535422870039,0.6563239366558493,0.67706505784192,0.019469173811465755,41
0.04088886578877767,0.0063599427434042925,0.007648150126139323,0.0009377514099431097,70,1200,100,"{'max_depth': 70, 'max_leaf_nodes': 1200, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.010291179021199545,0.0012427853537312385,0.006318251291910808,0.0009415056879365325,70,,1.0,"{'max_depth': 70, 'max_leaf_nodes': None, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.053189754486083984,0.0004715394333802588,0.007646719614664714,0.0009407739804402856,70,,2,"{'max_depth': 70, 'max_leaf_nodes': None, 'min_samples_split': 2}",0.6694095158958487,0.6466414625329177,0.6583348335795949,0.658128604002787,0.009296162701641365,118
0.048864285151163735,0.0029412511615750977,0.006316979726155599,0.00046929120006389486,70,,10,"{'max_depth': 70, 'max_leaf_nodes': None, 'min_samples_split': 10}",0.6836841488395647,0.6549820874526411,0.646381308985182,0.6616825150924626,0.015948819459295306,77
0.046202500661214195,0.004184850168830878,0.006648461023966472,0.00047030312711791427,70,,20,"{'max_depth': 70, 'max_leaf_nodes': None, 'min_samples_split': 20}",0.7031176945829066,0.6709431028429071,0.6595200207048062,0.6778602727102067,0.018458507002194723,39
0.03658127784729004,0.003288819101044052,0.008630116780598959,0.0017087464313876933,70,,100,"{'max_depth': 70, 'max_leaf_nodes': None, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.01163466771443685,0.0026184636310178696,0.005319277445475261,0.000470583974953851,200,8,1.0,"{'max_depth': 200, 'max_leaf_nodes': 8, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.023596843083699543,0.0024893439107745463,0.00531919797261556,0.0012443038360492051,200,8,2,"{'max_depth': 200, 'max_leaf_nodes': 8, 'min_samples_split': 2}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.02393786112467448,0.0029372023941852204,0.006315549214680989,0.0012457062419825246,200,8,10,"{'max_depth': 200, 'max_leaf_nodes': 8, 'min_samples_split': 10}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.021946509679158527,0.0029411438730424354,0.006309906641642253,0.001247667156435764,200,8,20,"{'max_depth': 200, 'max_leaf_nodes': 8, 'min_samples_split': 20}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.022603988647460938,0.0012454084863439165,0.00498660405476888,0.0008139067262188723,200,8,100,"{'max_depth': 200, 'max_leaf_nodes': 8, 'min_samples_split': 100}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.015624761581420898,0.0004701902520620762,0.005983273188273112,1.1239159602905075e-07,200,4000,1.0,"{'max_depth': 200, 'max_leaf_nodes': 4000, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.052857160568237305,0.0035498138372606508,0.0069815317789713545,0.0008146853980301196,200,4000,2,"{'max_depth': 200, 'max_leaf_nodes': 4000, 'min_samples_split': 2}",0.6697810051174041,0.6513960648225199,0.6570819660946512,0.6594196786781917,0.00768549206856865,113
0.053200483322143555,0.0017036677326074938,0.006316820780436198,0.0004695721285605916,200,4000,10,"{'max_depth': 200, 'max_leaf_nodes': 4000, 'min_samples_split': 10}",0.6787313891931979,0.6567080439544642,0.6454849797634271,0.6603081376370298,0.013809451856981228,82
0.0468904972076416,0.0006874993929097034,0.005659182866414388,0.0010207037201204088,200,4000,20,"{'max_depth': 200, 'max_leaf_nodes': 4000, 'min_samples_split': 20}",0.7039148469950453,0.664588706248815,0.6577659826969608,0.6754231786469403,0.02033828513108643,45
0.03691291809082031,0.003241338460148388,0.00897677739461263,0.0008148801822442445,200,4000,100,"{'max_depth': 200, 'max_leaf_nodes': 4000, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.016285498936971027,0.0033855093605752993,0.005651632944742839,0.0004691225622151445,200,600,1.0,"{'max_depth': 200, 'max_leaf_nodes': 600, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.049863735834757485,0.0037337613334744602,0.005983908971150716,2.9736021254650284e-07,200,600,2,"{'max_depth': 200, 'max_leaf_nodes': 600, 'min_samples_split': 2}",0.6876412121284879,0.6579101036835946,0.6607579709176953,0.6687697622432593,0.013394683087548558,51
0.04654121398925781,0.0020490478986289512,0.0059850215911865234,0.0008141016657075194,200,600,10,"{'max_depth': 200, 'max_leaf_nodes': 600, 'min_samples_split': 10}",0.6794618944628822,0.6586118682358326,0.6433629548883958,0.6604789058623702,0.014796344857763249,80
0.050864458084106445,0.00746129924333434,0.007311185201009114,0.0012443676686633564,200,600,20,"{'max_depth': 200, 'max_leaf_nodes': 600, 'min_samples_split': 20}",0.7026352904116977,0.6652318925503398,0.6597755864346289,0.6758809231322221,0.01904888352810372,44
0.03789838155110677,0.002154351286338837,0.007313887278238933,0.0012437091156368549,200,600,100,"{'max_depth': 200, 'max_leaf_nodes': 600, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.011296987533569336,0.0012473843146838441,0.004986365636189778,0.0021550502628966328,200,1200,1.0,"{'max_depth': 200, 'max_leaf_nodes': 1200, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.057511329650878906,0.0028596398666262644,0.00698240598042806,0.0008145882908445213,200,1200,2,"{'max_depth': 200, 'max_leaf_nodes': 1200, 'min_samples_split': 2}",0.6702198879279118,0.6470122281910698,0.6521428472920444,0.6564583211370087,0.009953771596575383,121
0.05917135874430338,0.009082613332101242,0.005319118499755859,0.0009405490764054795,200,1200,10,"{'max_depth': 200, 'max_leaf_nodes': 1200, 'min_samples_split': 10}",0.67735469450918,0.6556688670999347,0.6430056318532451,0.6586763978207866,0.014183287280293087,116
0.05219395955403646,0.0024959380813218772,0.0066449642181396484,0.00047609084057778113,200,1200,20,"{'max_depth': 200, 'max_leaf_nodes': 1200, 'min_samples_split': 20}",0.7052922998251381,0.6721869187491486,0.6585972734535683,0.6786921640092851,0.019610286992312546,33
0.045544942220052086,0.006321067902106994,0.006315072377522786,0.00124844707803641,200,1200,100,"{'max_depth': 200, 'max_leaf_nodes': 1200, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.012298663457234701,0.0004694622797025323,0.005983432133992513,0.000816345918896234,200,,1.0,"{'max_depth': 200, 'max_leaf_nodes': None, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.05684534708658854,0.0037315946606020964,0.006649573644002278,0.0012439639697019236,200,,2,"{'max_depth': 200, 'max_leaf_nodes': None, 'min_samples_split': 2}",0.6797472654783826,0.6544364046796243,0.6515659817403586,0.6619165506327884,0.012662559664650037,75
0.05751268068949381,0.004178794683049044,0.006649017333984375,0.0009400433293432923,200,,10,"{'max_depth': 200, 'max_leaf_nodes': None, 'min_samples_split': 10}",0.6825857956400048,0.6526574863454581,0.6391839425413455,0.6581424081756028,0.018138237487170555,117
0.04620003700256348,0.003285770616560024,0.005983829498291016,0.0008141014562370248,200,,20,"{'max_depth': 200, 'max_leaf_nodes': None, 'min_samples_split': 20}",0.702770593415084,0.664588706248815,0.6586370508968961,0.6753321168535984,0.019553483020822705,46
0.03722524642944336,0.001246154880883149,0.007644971211751302,0.0012439643657285748,200,,100,"{'max_depth': 200, 'max_leaf_nodes': None, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.011957089106241861,0.002143181738467731,0.004984537760416667,0.0008172175884921957,500,8,1.0,"{'max_depth': 500, 'max_leaf_nodes': 8, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.020943562189737957,0.0016284948222692872,0.0059842268625895185,0.0008147827261927661,500,8,2,"{'max_depth': 500, 'max_leaf_nodes': 8, 'min_samples_split': 2}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.024599154790242512,0.0032902082976884323,0.005319356918334961,0.0009408862914682689,500,8,10,"{'max_depth': 500, 'max_leaf_nodes': 8, 'min_samples_split': 10}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.028588533401489258,0.0033891876350165924,0.004986683527628581,0.00081458810475976,500,8,20,"{'max_depth': 500, 'max_leaf_nodes': 8, 'min_samples_split': 20}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.025262196858723957,0.0026167177859945595,0.0059884389241536455,5.510627690429598e-06,500,8,100,"{'max_depth': 500, 'max_leaf_nodes': 8, 'min_samples_split': 100}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.014958937962849935,0.0014071427822837154,0.005650043487548828,0.0004690101302292288,500,4000,1.0,"{'max_depth': 500, 'max_leaf_nodes': 4000, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.05581823984781901,0.002657568832616335,0.0071570078531901045,0.0008511172021462201,500,4000,2,"{'max_depth': 500, 'max_leaf_nodes': 4000, 'min_samples_split': 2}",0.6806431066317868,0.6440412164030783,0.6562821001537021,0.6603221410628558,0.015213284545408183,81
0.053494532903035484,0.0032737943196103365,0.007486740748087565,0.0017681627776135733,500,4000,10,"{'max_depth': 500, 'max_leaf_nodes': 4000, 'min_samples_split': 10}",0.6778791464113678,0.656987266738177,0.6476577971289572,0.6608414034261673,0.012635222338622826,79
0.047714789708455406,0.0039021960724479094,0.008154869079589844,0.00165974303420634,500,4000,20,"{'max_depth': 500, 'max_leaf_nodes': 4000, 'min_samples_split': 20}",0.7036606168281435,0.6718942452584725,0.6586694000997347,0.6780747540621169,0.018880349793362887,38
0.036417245864868164,0.002858728886483609,0.008305549621582031,0.002045334808926349,500,4000,100,"{'max_depth': 500, 'max_leaf_nodes': 4000, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.011301755905151367,0.0024875675112157624,0.006650527318318685,0.0009421790712815245,500,600,1.0,"{'max_depth': 500, 'max_leaf_nodes': 600, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.05302874247233073,0.0026953858872685353,0.006649017333984375,0.0004703588293815774,500,600,2,"{'max_depth': 500, 'max_leaf_nodes': 600, 'min_samples_split': 2}",0.683604264950827,0.6651853510215969,0.6660007544369209,0.6715967901364482,0.008497090060559391,49
0.049871603647867836,0.005760881856731183,0.0069836775461832685,3.617543117758764e-06,500,600,10,"{'max_depth': 500, 'max_leaf_nodes': 600, 'min_samples_split': 10}",0.6787313891931979,0.6561862661763993,0.6389982372933666,0.6579719642209879,0.016270062038472224,119
0.05435824394226074,0.0033312222008752695,0.006316343943277995,0.00047041527692273633,500,600,20,"{'max_depth': 500, 'max_leaf_nodes': 600, 'min_samples_split': 20}",0.7040391687740855,0.6712390700213039,0.6605711185971969,0.6786164524641954,0.018496615462053934,35
0.04091334342956543,0.004322151867952056,0.008146127065022787,0.0018382280595664444,500,600,100,"{'max_depth': 500, 'max_leaf_nodes': 600, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.011632204055786133,0.002486547888427442,0.00498660405476888,0.00081458810475976,500,1200,1.0,"{'max_depth': 500, 'max_leaf_nodes': 1200, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.053381760915120445,0.0017942478570160756,0.007313648859659831,0.0009404930568911732,500,1200,2,"{'max_depth': 500, 'max_leaf_nodes': 1200, 'min_samples_split': 2}",0.670672628011943,0.650594049055461,0.6472468017998874,0.6561711596224304,0.010344739569349908,123
0.05322758356730143,0.0012471080280574227,0.007646719614664714,0.0004706398989559127,500,1200,10,"{'max_depth': 500, 'max_leaf_nodes': 1200, 'min_samples_split': 10}",0.6830343477989737,0.6573079279605802,0.6388003811607802,0.6597142189734447,0.018138423828365887,110
0.04936361312866211,0.0012152770233184848,0.00897685686747233,0.001628689443683176,500,1200,20,"{'max_depth': 500, 'max_leaf_nodes': 1200, 'min_samples_split': 20}",0.7035938822175706,0.671599683879623,0.6608684293095047,0.6786873318022327,0.018148317577781032,34
0.036570072174072266,0.003086997218552552,0.008309523264567057,0.0009450451412153866,500,1200,100,"{'max_depth': 500, 'max_leaf_nodes': 1200, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.013619343439737955,0.0023456184979646208,0.00764775276184082,0.0009398761783465729,500,,1.0,"{'max_depth': 500, 'max_leaf_nodes': None, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.05252369244893392,0.004017649215802146,0.005986531575520833,0.001411808808439818,500,,2,"{'max_depth': 500, 'max_leaf_nodes': None, 'min_samples_split': 2}",0.676800885548752,0.6443350394484735,0.6487365530702108,0.6566241593558121,0.01437981317540285,120
0.048875013987223305,0.002936247430784799,0.006315151850382487,0.0012451121305501825,500,,10,"{'max_depth': 500, 'max_leaf_nodes': None, 'min_samples_split': 10}",0.6810025166951209,0.6590894658493911,0.6471247133329994,0.6624055652925038,0.01402791922793262,73
0.04338463147481283,0.003181137094680602,0.006325324376424153,0.00023911646850364258,500,,20,"{'max_depth': 500, 'max_leaf_nodes': None, 'min_samples_split': 20}",0.703907274839384,0.664697953717768,0.6603236804806728,0.6763096363459415,0.01959601667685284,43
0.03557705879211426,0.00048258303751786156,0.007637977600097656,0.000939039855997801,500,,100,"{'max_depth': 500, 'max_leaf_nodes': None, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.014969905217488607,0.004089785584334401,0.005654573440551758,0.0004728102320081122,,8,1.0,"{'max_depth': None, 'max_leaf_nodes': 8, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.018615166346232098,0.0024864413821962294,0.0063177744547526045,0.0004692359229255545,,8,2,"{'max_depth': None, 'max_leaf_nodes': 8, 'min_samples_split': 2}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.020609060923258465,0.0012430936859741503,0.00532078742980957,0.0004695188081268351,,8,10,"{'max_depth': None, 'max_leaf_nodes': 8, 'min_samples_split': 10}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.023603121439615887,0.0016961678430447227,0.006649494171142578,0.0004696846411716295,,8,20,"{'max_depth': None, 'max_leaf_nodes': 8, 'min_samples_split': 20}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
0.027582089106241863,0.004012229835052292,0.005984147389729817,0.0008145886164927512,,8,100,"{'max_depth': None, 'max_leaf_nodes': 8, 'min_samples_split': 100}",0.6930330928548393,0.7002968157241235,0.6617251815899949,0.6850183633896526,0.016735583970378144,17
