mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.4546562830607097,0.11549999337988279,0.10338989893595378,0.01653649411109938,True,,4000,"{'bootstrap': True, 'max_depth': None, 'max_leaf_nodes': 4000}",0.6866413886829287,0.701827418732894,0.6968057277593707,0.6950915117250643,0.006317055201532692,2
1.4099454879760742,0.07911508944862795,0.08361419041951497,0.008769475856709228,True,,600,"{'bootstrap': True, 'max_depth': None, 'max_leaf_nodes': 600}",0.6817804746079347,0.6864173607396595,0.6988380393544663,0.6890119582340201,0.00720134621159297,17
1.5523909727732341,0.06773595439818887,0.08510994911193848,0.003852527794456152,True,,1200,"{'bootstrap': True, 'max_depth': None, 'max_leaf_nodes': 1200}",0.6829676905243346,0.6993169146213161,0.689616663102027,0.6906337560825593,0.0067131781217550455,13
1.4049224853515625,0.06592188110537343,0.08976030349731445,0.00373163709275654,True,,,"{'bootstrap': True, 'max_depth': None, 'max_leaf_nodes': None}",0.6745388135972405,0.6946358064524234,0.6923066924843059,0.6871604375113233,0.008975345328195038,22
0.722733736038208,0.06514744339298847,0.05851070086161295,0.003391119985106054,False,10,8,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': 8}",0.6603105127011454,0.6596433752379625,0.6608092655367216,0.6602543844919432,0.00047762455903240685,33
1.2523597081502278,0.07140658281696591,0.06948097546895345,0.0046300722663283654,False,10,4000,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': 4000}",0.6762227762826784,0.696048087764824,0.6817906273084581,0.6846871637853201,0.008348779811540048,28
1.3703770637512207,0.010209501478934943,0.09740273157755534,0.013089643321863085,False,10,600,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': 600}",0.6807364320597933,0.6951778341350402,0.6853806753171419,0.6870983138373251,0.00601948143055803,23
1.2606513500213623,0.06385058082875614,0.07380294799804688,0.005699863813925352,False,10,1200,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': 1200}",0.6814661321323516,0.6957759108436119,0.6828370291354394,0.6866930240371344,0.0064469095543385315,24
1.3263098398844402,0.03846458844015168,0.07346987724304199,0.003390262750273107,False,10,,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': None}",0.6766922872482031,0.6986998336749419,0.6802212520561441,0.6852044576597631,0.009650812694525461,27
0.706802765528361,0.051285139532146716,0.05651561419169108,0.0024877155914798826,False,2000,8,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': 8}",0.6603105127011454,0.6596433752379625,0.6608092655367216,0.6602543844919432,0.00047762455903240685,33
1.8153241475423176,0.06475927820564474,0.08743731180826823,0.010936452800585477,False,2000,4000,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': 4000}",0.6896401963914212,0.7014495202790307,0.6905374588216208,0.6938757251640242,0.005367994616256265,4
1.5969074567159016,0.0708476600980522,0.07579882939656575,0.004072940421452169,False,2000,600,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': 600}",0.6792193516671534,0.698423552178709,0.6939906225114987,0.690544508785787,0.0082100387404653,14
1.8326094150543213,0.04031598184345317,0.07779200871785481,0.0016282027883433657,False,2000,1200,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': 1200}",0.6859233125158692,0.6971079904071946,0.685907117517981,0.689646140147015,0.005276329061541233,16
1.8701725006103516,0.11654807872849811,0.08543817202250163,0.010246101931454804,False,2000,,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': None}",0.6833741048998637,0.6991441111692164,0.6937481150151245,0.6920887770280681,0.006544123386689337,5
0.6943190097808838,0.0579962604788741,0.061835130055745445,0.01269339451766323,False,400,8,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': 8}",0.6603105127011454,0.6596433752379625,0.6608092655367216,0.6602543844919432,0.00047762455903240685,33
1.871528148651123,0.1030770552385518,0.1140284538269043,0.012780144788730083,False,400,4000,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': 4000}",0.6864952782341288,0.6962166756808474,0.6894100121181523,0.6907073220110429,0.004073381216132414,12
1.949011007944743,0.16032376071529664,0.10638181368509929,0.03693581460199783,False,400,600,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': 600}",0.6904868568170863,0.6949032045387717,0.6881972792808014,0.6911957802122198,0.0027831981216455254,9
2.144510587056478,0.2757259727102409,0.09527754783630371,0.0028304913602188314,False,400,1200,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': 1200}",0.6805128614738188,0.702039977946122,0.6910843246779738,0.6912123880326382,0.008788875015993533,8
2.0370376904805503,0.07041540421011692,0.09341677029927571,0.00915217516327948,False,400,,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': None}",0.680001794259401,0.6977086344914938,0.6982266305549318,0.6919790197686089,0.008471817127167358,6
0.6132522424062093,0.01864852018841529,0.07497986157735188,0.006519513092652061,False,2,8,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': 8}",0.6603105127011454,0.6596433752379625,0.6608092655367216,0.6602543844919432,0.00047762455903240685,33
0.5635395050048828,0.033323279839061574,0.06981523831685384,0.01553857428444701,False,2,4000,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': 4000}",0.6603105127011454,0.6596433752379625,0.6608092655367216,0.6602543844919432,0.00047762455903240685,33
0.5445857048034668,0.03584138011892719,0.05751323699951172,0.0054218844331691595,False,2,600,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': 600}",0.6603105127011454,0.6596433752379625,0.6608092655367216,0.6602543844919432,0.00047762455903240685,33
0.48174484570821124,0.023494141035895238,0.05718151728312174,0.0030834324375497266,False,2,1200,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': 1200}",0.6603105127011454,0.6596433752379625,0.6608092655367216,0.6602543844919432,0.00047762455903240685,33
0.5202822685241699,0.04944487796554523,0.06582204500834148,0.009250211083723115,False,2,,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': None}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,50
0.76234237353007,0.05633145021524626,0.05651537577311198,0.0012440490211471495,False,,8,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': 8}",0.6603105127011454,0.6596433752379625,0.660565685180748,0.660173191039952,0.0003888503024858061,49
1.8776910305023193,0.16436831392791096,0.09740638732910156,0.012934019220678002,False,,4000,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': 4000}",0.6808661770178823,0.6970341095553306,0.687876051106189,0.6885921125598008,0.006619922891689964,20
1.6389822959899902,0.0672818474843915,0.0794540246327718,0.005235716023015865,False,,600,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': 600}",0.6899090127281748,0.7000990624070624,0.6949395089137342,0.6949825280163239,0.0041601815743178,3
1.752657413482666,0.18474112450614588,0.07114330927530925,0.003083072219022321,False,,1200,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': 1200}",0.6871626101633986,0.6941973590850037,0.693358087535552,0.6915726855946515,0.003137160942150761,7
1.3824852307637532,0.004180685025691866,0.06615559260050456,0.0038492771588113156,False,,,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': None}",0.6824920526698336,0.7041595544353738,0.686817566795512,0.6911563913002398,0.00936266367910479,10
