mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.0648179054260254,0.013875496785263843,0.06682197252909343,0.0028209166754500415,True,,4000,"{'bootstrap': True, 'max_depth': None, 'max_leaf_nodes': 4000}",0.8311704022473254,0.830158074856346,0.6916595538864482,0.7843293436633733,0.06552874002889235,42
1.0904167493184407,0.027976607235867874,0.0688165823618571,0.002154424873960614,True,,600,"{'bootstrap': True, 'max_depth': None, 'max_leaf_nodes': 600}",0.827522108396813,0.8329465304953539,0.6950230617201564,0.7851639002041079,0.0637776562792861,40
1.0568476517995198,0.023418681414081568,0.06748636563618977,0.0020498727366289335,True,,1200,"{'bootstrap': True, 'max_depth': None, 'max_leaf_nodes': 1200}",0.8294211504624064,0.8280494324151788,0.6990322319070849,0.7855009382615568,0.061145173080476706,35
1.07215412457784,0.03012954853808266,0.06781864166259766,0.002443374838807284,True,,,"{'bootstrap': True, 'max_depth': None, 'max_leaf_nodes': None}",0.8259101654846335,0.8323591794607148,0.6996791981824441,0.7859828477092642,0.06108266195111923,33
0.5339260896046957,0.01588079242888376,0.06050483385721842,0.003761072389667648,False,10,8,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': 8}",0.8270182342909616,0.8262208444050781,0.8357807962573549,0.8296732916511315,0.004330909607600315,1
1.1100390752156575,0.021224785500058404,0.06582339604695638,0.0028208605149165717,False,10,4000,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': 4000}",0.8321601174887142,0.8326689413988739,0.7006713086622486,0.7885001225166123,0.06210469726057353,22
1.0937683582305908,0.015765236229615964,0.06582395235697429,0.0037313396817690416,False,10,600,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': 600}",0.8266748600042227,0.8317165706227236,0.6971236558062192,0.7851716954777218,0.062293379418073315,38
1.111401637395223,0.033420425730244264,0.06449476877848308,0.0016952794416585355,False,10,1200,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': 1200}",0.8305767223706834,0.8335974552804472,0.6918925650975379,0.7853555809162228,0.06609983712168958,37
1.0887818336486816,0.03133941979586612,0.06216780344645182,0.002859455111741528,False,10,,"{'bootstrap': False, 'max_depth': 10, 'max_leaf_nodes': None}",0.8305767223706834,0.8375883108501134,0.7011782121107372,0.789781081777178,0.06271704700795706,21
0.5285860697428385,0.031104218807442102,0.05086429913838705,0.0029355812694695504,False,2000,8,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': 8}",0.8270182342909616,0.8262208444050781,0.8319256716142368,0.8283882501034254,0.002522428838294576,4
1.4092491467793782,0.047209352835178624,0.06948105494181316,0.0009400995503339851,False,2000,4000,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': 4000}",0.8308735571538699,0.8416019965611929,0.6923399375902838,0.7882718304351156,0.06797534308665833,24
1.4414963722229004,0.013388833968247036,0.07047851880391438,0.001695450963394768,False,2000,600,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': 600}",0.8331315353945686,0.8403344035128366,0.6848949819940304,0.7861203069671453,0.07163749083274211,31
1.3635356426239014,0.02762370760209306,0.06914846102396648,0.0004699092629974612,False,2000,1200,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': 1200}",0.8331315353945686,0.8402238721055926,0.6970607770718664,0.7901387281906759,0.06587970880507517,19
1.3967742125193279,0.04498633534027446,0.06914830207824707,0.0026176359624816943,False,2000,,"{'bootstrap': False, 'max_depth': 2000, 'max_leaf_nodes': None}",0.8306534152542163,0.8360111657013097,0.6941018439480245,0.7869221416345168,0.06567029830610956,29
0.5167965094248453,0.01631441203635817,0.048534790674845375,0.00046879116732823707,False,400,8,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': 8}",0.8270182342909616,0.8262208444050781,0.8254545309204027,0.8262312032054808,0.0006384212487763043,16
1.397100528081258,0.0086015034487628,0.06948113441467285,0.004098482050047279,False,400,4000,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': 4000}",0.8315573045964042,0.841147784300009,0.6911131456223741,0.7879394115062625,0.06857836708952948,25
1.363033930460612,0.023650894484656786,0.06648858388264973,0.001880817226712158,False,400,600,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': 600}",0.8282723267322943,0.8353105158730157,0.6864162991802201,0.7833330472618435,0.06859069942119349,44
1.4262226422627766,0.028779335114248718,0.07247304916381836,0.0047713450022348405,False,400,1200,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': 1200}",0.8278242025460473,0.8394392039800995,0.6891464107539788,0.7854699390933751,0.06827587982292203,36
1.375359058380127,0.02687245113675073,0.07065733273824056,0.003447449686295796,False,400,,"{'bootstrap': False, 'max_depth': 400, 'max_leaf_nodes': None}",0.8309546715906648,0.8379999522350104,0.690393987511031,0.7864495371122354,0.06798240189799848,30
0.3996105194091797,0.0018897563229825515,0.047206878662109375,0.001243879074924819,False,2,8,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': 8}",0.8270182342909616,0.8262208444050781,0.8352291930168888,0.8294894239043095,0.004071663849649743,2
0.40990400314331055,0.011015916637434118,0.05252631505330404,0.005235534352079974,False,2,4000,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': 4000}",0.8270182342909616,0.8262208444050781,0.8269242576518357,0.8267211121159584,0.00035581712445902417,8
0.4129420916239421,0.007237840663214603,0.04953455924987793,0.0016952482767165255,False,2,600,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': 600}",0.8270182342909616,0.8262208444050781,0.8269242576518357,0.8267211121159584,0.00035581712445902417,8
0.3969840208689372,0.00906801918381205,0.04920204480489095,0.00047030264365569767,False,2,1200,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': 1200}",0.8270182342909616,0.8262208444050781,0.8318172320037934,0.828352103566611,0.0024717462075969448,5
0.40659316380818683,0.012476676881180747,0.04886921246846517,0.0008144907300773064,False,2,,"{'bootstrap': False, 'max_depth': 2, 'max_leaf_nodes': None}",0.8270182342909616,0.8262208444050781,0.8269242576518357,0.8267211121159584,0.00035581712445902417,8
0.5402648448944092,0.031172144129402404,0.05019895235697428,0.001694843043055962,False,,8,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': 8}",0.8270182342909616,0.8262208444050781,0.8339232563289625,0.8290541116750006,0.0034583603921926626,3
1.3883497714996338,0.03370314795273715,0.06748596827189128,0.001694905379816497,False,,4000,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': 4000}",0.8303521952370051,0.8437809968439577,0.6832742749705573,0.7858024890171733,0.07270538350008325,34
1.4953641891479492,0.05453263572222025,0.06948145230611165,0.002617343266274129,False,,600,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': 600}",0.831858687073773,0.8401216413888675,0.6902564841227178,0.7874122708617861,0.06878228587928156,27
1.4258733590443928,0.13693874032856374,0.05718088150024414,0.004630443134329928,False,,1200,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': 1200}",0.8302798954031041,0.8395069294235219,0.6857269675175772,0.7851712641147343,0.0704185611586463,39
1.1387977600097656,0.028377100461453513,0.04654288291931152,0.006925533707494973,False,,,"{'bootstrap': False, 'max_depth': None, 'max_leaf_nodes': None}",0.8312559670781893,0.8388351960340839,0.6881205027577281,0.7860705552900004,0.06933022799711369,32
