mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.039893150329589844,0.005872593262513737,0.010637919108072916,0.0023511760112621695,4,{'max_iter': 4},0.8253480098507063,0.8262208444050781,0.8269242576518357,0.8261643706358734,0.0006447383177680033,5
0.050206502278645836,0.01512234995500804,0.00764616330464681,0.0004699093033197255,5,{'max_iter': 5},0.8270182342909616,0.8251128189969456,0.8269242576518357,0.8263517703132477,0.0008769105523751403,4
0.15858562787373862,0.011829520135177376,0.007313172022501628,0.0016954977888198298,100,{'max_iter': 100},0.8270182342909616,0.8273196209780499,0.8306540334718813,0.8283306295802976,0.0016474956178714052,1
0.16689570744832358,0.016508062313603973,0.007646322250366211,0.0004696844798054031,120,{'max_iter': 120},0.8267414624544828,0.826325180546152,0.8306540334718813,0.8279068921575053,0.0019499421713928132,2
0.7136000792185465,0.1509105449244414,0.004321495691935222,0.00047058365283811766,1500,{'max_iter': 1500},0.8267414624544828,0.826325180546152,0.8284664869549909,0.8271777099852086,0.0009270139212122333,3
